serviceId;providerId;name;category;lat;lng;city;address;description;galleryUrls;priceFrom;ratingAverage;amenities;
s790;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 9 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 9 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s790/1.jpg;1800000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s791;u010;Hue Private Car to Thuan An Beach (VIP Van 7 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 7 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s791/1.jpg;800000;4.7;"Xe Van VIP;Ghế VIP";
s792;u001;Ha Long Bay Bhaya Cruise 3D2N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình truyền thống Vịnh Hạ Long.;https://cdn.example.com/tours/s792/1.jpg;5000000;4.7;"Cabin;Bữa ăn;Kayaking";
s793;u002;Hanoi Private Car to Tam Coc (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s793/1.jpg;3800000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s794;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s794/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s795;u004;Phu Quoc Southern Island Boat Trip (7 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 7 người) sang trọng.;https://cdn.example.com/tours/s795/1.jpg;12000000;5.0;"Cano 7 chỗ sang trọng;Thiết bị lặn;Buffet";
s796;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium Round Trip);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Vũng Tàu (Cao cấp).;https://cdn.example.com/cars/s796/1.jpg;5000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s797;u006;Da Nang to Hoi An Private Car (Luxury 9 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 9 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s797/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s798;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s798/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s799;u008;Sapa Trekking to Y Linh Ho Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Ý Linh Hồ (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s799/1.jpg;3000000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s800;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s800/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s801;u010;Hue Private Car to Thuan An Beach (VIP Van 7 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 7 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s801/1.jpg;700000;4.6;"Xe Van VIP;Ghế VIP";
s802;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.example.com/tours/s802/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s803;u002;Hanoi Private Car to Hai Phong (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s803/1.jpg;2500000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s804;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.example.com/cars/s804/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s805;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s805/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s806;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.example.com/cars/s806/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s807;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s807/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s808;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s808/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s809;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s809/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s810;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s810/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s811;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (VIP Van 7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe Van VIP 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.example.com/tours/s811/1.jpg;1000000;4.7;"Xe Van VIP;Hướng dẫn";
s812;u001;Ha Long Bay Sea Life Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s812/1.jpg;6500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s813;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s813/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s814;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s814/1.jpg;6500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s815;u004;Phu Quoc Private Boat Charter (Full Day Luxury 9 Seater);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Thuê tàu/cano riêng trọn ngày khám phá các đảo (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s815/1.jpg;18000000;5.0;"Tàu/Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s816;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater Premium Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ khứ hồi (Cao cấp).;https://cdn.example.com/tours/s816/1.jpg;7000000;4.9;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s817;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s817/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s818;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 7 Seater Premium);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s818/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s819;u008;Sapa Trekking to Giang Ta Chai Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Giàng Tả Chải (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s819/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s820;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s820/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s821;u010;Hue Private Car to Thuan An Beach (VIP Van 9 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s821/1.jpg;1000000;4.7;"Xe Van VIP;Ghế VIP";
s822;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.example.com/tours/s822/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s823;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s823/1.jpg;3500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s824;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.example.com/cars/s824/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s825;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s825/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s826;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.example.com/cars/s826/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s827;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s827/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s828;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s828/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s829;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s829/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s830;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s830/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s831;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (VIP Van 7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe Van VIP 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.example.com/tours/s831/1.jpg;1000000;4.7;"Xe Van VIP;Hướng dẫn";
s832;u001;Ha Long Bay Sea Life Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s832/1.jpg;6500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s833;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s833/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s834;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s834/1.jpg;6500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s835;u004;Phu Quoc Private Boat Charter (Full Day Luxury 9 Seater);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Thuê tàu/cano riêng trọn ngày khám phá các đảo (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s835/1.jpg;18000000;5.0;"Tàu/Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s836;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater Premium Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ khứ hồi (Cao cấp).;https://cdn.example.com/tours/s836/1.jpg;7000000;4.9;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s837;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s837/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s838;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 7 Seater Premium);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s838/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s839;u008;Sapa Trekking to Giang Ta Chai Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Giàng Tả Chải (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s839/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s840;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s840/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s841;u010;Hue Private Car to Thuan An Beach (VIP Van 9 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s841/1.jpg;1000000;4.7;"Xe Van VIP;Ghế VIP";
s842;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.example.com/tours/s842/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s843;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s843/1.jpg;3500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s844;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.example.com/cars/s844/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s845;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s845/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s846;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.example.com/cars/s846/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s847;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s847/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s848;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s848/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s849;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s849/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s850;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s850/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s851;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (VIP Van 7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe Van VIP 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.example.com/tours/s851/1.jpg;1000000;4.7;"Xe Van VIP;Hướng dẫn";
s852;u001;Ha Long Bay Sea Life Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s852/1.jpg;6500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s853;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s853/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
s854;u003;Nha Trang Private Car to Da Lat (Luxury 9 Seater Premium Round Trip);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ khứ hồi đi Đà Lạt (Cao cấp).;https://cdn.example.com/cars/s854/1.jpg;6500000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s855;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s855/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s856;u005;HCMC Private Car to Mekong Delta (Cai Be Luxury 7 Seater Premium Round Trip);Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng cao cấp đi Cái Bè (Tiền Giang) bằng xe 7 chỗ khứ hồi (Cao cấp).;https://cdn.example.com/tours/s856/1.jpg;7000000;4.9;"Xe 7 chỗ;Hướng dẫn;Ăn trưa cao cấp";
s857;u006;Da Nang Airport to Hue Private Car (Luxury 7 Seater Premium Round Trip);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Van 7 chỗ khứ hồi đi Huế (Cao cấp).;https://cdn.example.com/cars/s857/1.jpg;4000000;4.9;"Xe Limousine;Ghế VIP;Chờ đợi";
s858;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 7 Seater Premium);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep cao cấp 7 chỗ khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s858/1.jpg;2500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s859;u008;Sapa Trekking to Giang Ta Chai Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Giàng Tả Chải (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s859/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s860;u009;Mui Ne White Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;White Sand Dunes;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh trên Đồi Cát Trắng.;https://cdn.example.com/tours/s860/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s861;u010;Hue Private Car to Thuan An Beach (VIP Van 9 Seater);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ đi Biển Thuận An.;https://cdn.example.com/cars/s861/1.jpg;1000000;4.7;"Xe Van VIP;Ghế VIP";
s862;u001;Ha Long Bay Legend Halong Cruise 3D2N (Luxury);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn sang trọng.;https://cdn.example.com/tours/s862/1.jpg;8000000;4.9;"Cabin sang trọng;Bữa ăn cao cấp;Nấu ăn";
s863;u002;Hanoi Private Car to Hai Phong (VIP Van 9 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 9 chỗ khứ hồi đi Hải Phòng.;https://cdn.example.com/cars/s863/1.jpg;3500000;4.8;"Xe Van VIP;Ghế VIP;Chờ đợi";
s864;u003;Nha Trang Private Car to Cam Ranh Airport (Luxury 9 Seater Premium);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Van 9 chỗ từ Nha Trang đi Sân bay Cam Ranh (Cao cấp).;https://cdn.example.com/cars/s864/1.jpg;1500000;4.9;"Xe Limousine;Ghế VIP";
s865;u004;Phu Quoc Southern Island Boat Trip (9 Seater Luxury);Tour;102.241;1.039.575;Phú Quốc;An Thoi Port;Tour cano khám phá các đảo phía Nam (tối đa 9 người) sang trọng.;https://cdn.example.com/tours/s865/1.jpg;15000000;5.0;"Cano 9 chỗ sang trọng;Thiết bị lặn;Buffet";
s866;u005;HCMC Private Car to Vung Tau (Luxury 9 Seater Premium);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Van 9 chỗ từ TP.HCM đi Vũng Tàu (Cao cấp).;https://cdn.example.com/cars/s866/1.jpg;3500000;4.9;"Xe Limousine;Ghế VIP";
s867;u006;Da Nang to Hoi An Private Car (Luxury 7 Seater Premium);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Van 7 chỗ từ Đà Nẵng đi Hội An (Cao cấp).;https://cdn.example.com/cars/s867/1.jpg;1000000;4.9;"Xe Limousine;Ghế VIP";
s868;u007;Da Lat Golden Stream & Pine Forest Jeep Tour (Luxury 9 Seater Round Trip);Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour xe Jeep sang trọng 9 chỗ khứ hồi khám phá Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s868/1.jpg;3500000;4.9;"Xe Jeep mới;Hướng dẫn;Đồ uống";
s869;u008;Sapa Trekking to Ta Phin Village (Shared 2D1N Luxury);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking và ngủ homestay tại bản Tả Phìn (tour ghép 2 ngày) sang trọng.;https://cdn.example.com/tours/s869/1.jpg;3500000;4.9;"Homestay sang trọng;Ăn uống;Trekking";
s870;u009;Mui Ne Red Sand Dunes Jeep Tour (Luxury 7 Seater Premium);Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep cao cấp 7 chỗ ngắm bình minh/hoàng hôn.;https://cdn.example.com/tours/s870/1.jpg;1200000;4.9;"Xe Jeep mới;Nước suối;Chụp ảnh";
s871;u010;Hue Private Car to Thien Mu Pagoda & Imperial Citadel (VIP Van 7 Seater);Tour;164.674;1.075.851;Huế;City Center;Tour xe Van VIP 7 chỗ tham quan Chùa Thiên Mụ và Đại Nội (nửa ngày).;https://cdn.example.com/tours/s871/1.jpg;1000000;4.7;"Xe Van VIP;Hướng dẫn";
s872;u001;Ha Long Bay Sea Life Cruise 3D2N (Premium);Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn cao cấp.;https://cdn.example.com/tours/s872/1.jpg;6500000;4.8;"Cabin;Bữa ăn cao cấp;Nấu ăn";
s873;u002;Hanoi Private Car to Tam Coc (VIP Van 7 Seater Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Van VIP 7 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s873/1.jpg;3000000;4.7;"Xe Van VIP;Ghế VIP;Chờ đợi";
